FIPS,R_e,CRRI,region_type,DailyCasesAvg,DailyCasesPerCapita,Growth,02/02/2021,02/03/2021,02/04/2021,02/05/2021,02/06/2021,02/07/2021,02/08/2021,02/09/2021,02/10/2021,02/11/2021,02/12/2021,02/13/2021,02/14/2021,02/15/2021
01027,0.8507760926753317,1.0,county,3.0,2.2667170381564037,0,2.881211065753794,2.767125735140705,2.6575577628065004,2.5523282780259953,2.503326538596539,2.4552655756682027,2.408127327424502,2.3618940788148546,2.3319588402528506,2.3024030084203027,2.273221774621062,2.244410391105604,2.2231785297152222,2.20214751926542
01029,1.2294778517341425,3.0,county,8.0,5.365526492287056,1.5171143414918788,8.424035035197196,8.870545784278729,9.3407235585106,9.83582281387314,10.106574652104879,10.384779507668576,10.670642540638905,10.964374558555779,11.168288577497865,11.375994962972037,11.587564244920218,11.803068264991067,11.968827557760404,12.136914731935029
01113,1.0778093223584053,2.0,cbsa,22.0,3.7956556995220923,1.159902669593057,22.41600241513956,22.839871103433754,23.27175480982033,23.711805091884916,23.93913975727021,24.168653972035465,24.40036863240208,24.63430483493199,24.792505900491143,24.95172293046707,25.111962449365087,25.273231023590803,25.395250322395153,25.517858731047255
01035,1.1764627144408561,3.0,county,4.0,3.3148255573050465,1.3851481278357876,4.165858681131302,4.3385946377892575,4.518493033936024,4.705850857763425,4.806384029827296,4.909064936485977,5.0139394607430035,5.121054465820807,5.194754424717271,5.269515040940774,5.345351579004108,5.422279523100209,5.481116794969646,5.54059251134315
01039,1.280673704746777,3.0,county,23.0,6.2079948176738915,1.6521120619240421,24.467379557475095,26.028376626502183,27.688963921110524,29.455495209175872,30.43859614142912,31.45450886096124,32.50432848766186,33.58918669193105,34.34867066236538,35.125327299308054,35.91954489334384,36.73172051468285,37.359779521608495,37.99857742425297
01041,1.240709690400207,3.0,county,8.0,5.808887598024978,1.5460869684434404,8.443208820844097,8.910971899047446,9.404649567541409,9.925677523201657,10.211723814746549,10.50601362223434,10.808784514048574,11.12028090501274,11.33693028967464,11.557800516982091,11.782973818937117,12.012534029615724,12.189314113984343,12.368695747547523
01043,1.0849367374116623,2.0,cbsa,33.0,3.9394518193104764,1.1753169000997696,33.67945411164944,34.37289785632425,35.08061927383291,35.80291233458485,36.177127182340804,36.55525335303529,36.937331728122444,37.32340361635256,37.584821605096415,37.848070599542254,38.11316342429292,38.38011299377643,38.582253033845745,38.785457703292394
01003,1.0795781840351995,2.0,cbsa,117.0,5.2411371027710825,1.1637159083186763,119.26125816734924,121.56621965520621,123.91572911733533,126.31064753211834,127.54877027449498,128.79902934864688,130.06154371737458,131.33643350957638,132.1988610704789,133.066951807074,133.9407429069011,134.82027180169365,135.48587351439636,136.15476127328512
01079,1.0611997859643996,2.0,cbsa,13.0,3.9484874255861984,1.1244880589099049,13.19449098503115,13.391891719543715,13.592245735848682,13.795597217537194,13.899943318448068,14.005078664550984,14.111009225479382,14.217741016019367,14.289703050061918,14.362029314563989,14.434721653050833,14.507781918378583,14.5629584175165,14.618344765828763
01103,1.0611997859643996,2.0,cbsa,47.0,3.927171851369079,1.1244880589099049,47.70315971511262,48.41683929373497,49.14119612191447,49.87638994032678,50.253641228235324,50.633745941068945,51.01672566134853,51.40260213483925,51.66277256560847,51.924259829577494,52.18707059179917,52.45121155106103,52.65069581717504,52.85093876876553
01061,1.1707055683755163,3.0,cbsa,19.0,7.232309390582771,1.3712859918599472,19.763575719270918,20.55783816901868,21.384020593574657,22.24340579913481,22.703562859249896,23.173239348263856,23.652632197908087,24.14194241390909,24.478278679108644,24.819300651918173,25.165073611815618,25.515663747727533,25.783641580177953,26.054433845338995
01067,1.1707055683755163,3.0,cbsa,11.0,6.3934902644580065,1.3712859918599472,11.442070153262112,11.901906308379237,12.380222448911644,12.877761252130679,13.144167971144675,13.416085938468548,13.693629167209945,13.976914029105263,14.171635024747111,14.369068798478942,14.569253143682726,14.772226380263309,14.927371441155657,15.08414591045942
01069,1.1707055683755163,3.0,cbsa,63.0,5.950019833399445,1.3712859918599472,65.53185633231936,68.16546340253562,70.90491038922123,73.75445080765753,75.2802347438286,76.83758310213804,78.42714886674787,80.04959853033014,81.16481877809709,82.29557584583394,83.44208618654653,84.60456926878076,85.49312734480058,86.39101748717667
01031,1.221466384656015,3.0,cbsa,38.0,7.259944213060257,1.4966673718247663,39.9488219085347,41.99758873367952,44.151426129201226,46.41572261692857,47.650510046539615,48.91814625907082,50.2195051235894,51.55548375651237,52.481707157355686,53.42457068502471,54.384373288801605,55.36141928876127,56.11229755126028,56.87336012934111
01005,1.1263162142256873,3.0,cbsa,12.0,4.861054848902212,1.2674215795340005,12.362216071665404,12.735365516878538,13.119778355940774,13.515794570708248,13.724326649077955,13.93607612080783,14.15109262631826,14.36942657192023,14.518352929648252,14.668822776945268,14.820852110711257,14.974457093639883,15.091302155461014,15.209058954408007
01057,0.899192956985692,1.0,county,6.0,3.68052999631947,0,5.842711932909183,5.689547121826561,5.540397476924192,5.3951577419141525,5.325849880300429,5.257432368869454,5.189893769907964,5.123222792635094,5.0796315144873905,5.036411135597334,4.993558500144194,4.951070479158744,4.919577342115245,4.8882845289582715
01033,1.061205915720549,2.0,cbsa,22.0,3.9825491935337882,1.1245009986721155,22.329170834659223,22.663266825608915,23.002361664567573,23.346530145852075,23.52313436378809,23.70107449972125,23.880360659168378,24.061003024089217,24.182798099375674,24.305209692616483,24.4282409245814,24.551894931837307,24.64528084934651,24.739021970786542
01077,1.061205915720549,2.0,cbsa,32.0,3.450916110386179,1.1245009986721155,32.47879394132251,32.96475174634024,33.45798060300738,33.958589303057565,34.21546816550995,34.47429018141273,34.73507004969946,34.997822580493406,35.174979053637344,35.35303228016943,35.53198679939113,35.71184717358154,35.847681235413106,35.984031957507696
01049,1.1760085823070365,3.0,cbsa,33.0,4.614545607092417,1.3840513638094996,34.365016966877434,35.78649670102345,37.266774736841654,38.8082832161322,39.635293919684905,40.4799283532022,41.34256208117985,42.223578671452906,42.82971085169508,43.44454424181773,44.068203750307575,44.70081607875026,45.18463721318711,45.673695005713476
01059,1.089987024699913,2.0,county,10.0,3.1885721573879215,1.186318472031874,10.217751400532414,10.44024436830821,10.667582151618188,10.89987024699913,11.020460103138987,11.142384095656098,11.265656984663206,11.39029369357041,11.474764273437524,11.559861288325104,11.645589383884168,11.731953240217939,11.797386507987579,11.86318472031874
01055,1.121892935490962,3.0,cbsa,58.0,5.67137325458599,1.2573610203420238,59.69196104415781,61.43327953960782,63.22539532919184,65.06979025847579,66.03934766578325,67.02335173969793,68.02201773944478,69.0355641316692,69.72637152623801,70.42409151524122,71.1287932698576,71.84054665343042,72.38170470803372,72.92693917983736
01063,1.163196577057277,3.0,county,3.0,3.6986808038466283,1.353341804915972,3.11554862380237,3.2355477424256147,3.3601687720536635,3.489589731171831,3.558695818957341,3.62917044910368,3.701040723538525,3.774334280902563,3.824649076572297,3.8756346073902384,3.9272998147747726,3.9796537593403087,4.01963871570801,4.060025414747916
01083,1.1766678040319105,3.0,cbsa,45.0,4.549360562098772,1.385643620372815,46.86795253133596,48.81344387732358,50.83969267852075,52.950051181435974,54.08252051436102,55.239210537566834,56.42063927111859,57.62733581423676,58.457626580440305,59.29988011998226,60.15426879169376,61.02096743774031,61.68386450895158,62.35396291677668
01089,1.1766678040319105,3.0,cbsa,198.0,5.309606365091751,1.385643620372815,206.21899113787822,214.77915306022373,223.69464778549127,232.9802251983183,237.9630902631885,243.05252636529406,248.25081279292178,253.56027758264173,257.2135569539373,260.919472527922,264.67878268345254,268.49225672605735,271.4090038393869,274.35743683381736
01075,1.2915352583567268,3.0,county,6.0,4.34625135820355,1.6817305692192646,6.396285156860234,6.818743967978426,7.2691051384684435,7.749211550140361,8.017364969255965,8.294797558996619,8.581830415426563,8.878795745805911,9.087059662429468,9.300208685120237,9.518357400512695,9.741623083022622,9.914469829253955,10.090383415315587
01087,1.1506584011925451,3.0,county,8.0,4.427717511622759,1.3237208718588087,8.285650117409151,8.581499733515283,8.887913034318439,9.205267209540361,9.373931152489229,9.545685448493963,9.720586720694296,9.898692629710116,10.02069525985061,10.144201587733622,10.26923014662273,10.395799698206302,10.492335122432637,10.589766974870471
01091,1.089908367478027,2.0,county,11.0,5.831522027249112,1.1861466180265317,11.239323764351157,11.483854425446243,11.733705268206107,11.988992042258296,12.121517259793816,12.255507398919153,12.390978652743089,12.527947393371546,12.620774510872774,12.714289440469077,12.808497278575063,12.903403159367757,12.975307634260016,13.047612798291848
01093,1.0395814568662098,2.0,county,10.0,3.3659833720421424,1.0794444669391454,10.097517885172165,10.195986744137176,10.295415850590343,10.395814568662098,10.44687237478488,10.49818094524641,10.549741511645898,10.601555311631405,10.636352367353542,10.671263636042674,10.706289492575403,10.741430313058764,10.767904865127523,10.794444669391455
01097,1.1103765596939819,3.0,cbsa,173.0,4.186733138113792,1.2314102635651694,177.58802379333864,182.29772366949948,187.1323265230667,192.09514482705887,194.69234585295368,197.32466204625666,199.99256817768065,202.69654543702285,204.53577277810237,206.39168889503094,208.26444521837567,210.15419455275395,211.58918581513362,213.03397559677427
01099,1.0149374568544802,2.0,county,6.0,2.893937201562726,1.0295259658780167,6.02228175851757,6.044646263162244,6.06709382122223,6.089624741126881,6.100963471499089,6.112323314306283,6.123704308859299,6.1351064945421605,6.142729183700876,6.150361343826404,6.158002986686145,6.165654124062115,6.1714022802009065,6.1771557952681
01001,1.168942692054264,3.0,cbsa,39.0,6.980615368093218,1.3670594435900614,40.55205918646184,42.16588472467447,43.84393469242375,45.588764990116296,46.52242534198577,47.475207107932654,48.44750189554269,49.43970933254601,50.12151519547251,50.81272360629011,51.51346423227162,52.22386852888622,52.76677148997813,53.31531830001239
01051,1.168942692054264,3.0,cbsa,57.0,7.018926473666712,1.3670594435900614,59.26839419559808,61.62706228990884,64.07959685815779,66.62973344709305,67.99431396136383,69.38684115774772,70.80788738579317,72.25803671679802,73.25452220876753,74.26474988611632,75.28890926255083,76.32719246529525,77.1206660238142,77.9223882846335
01085,1.168942692054264,3.0,cbsa,9.0,9.253547193090684,1.3670594435900614,9.358167504568117,9.730588782617186,10.117831082867019,10.520484228488376,10.735944309689025,10.955817024907535,11.180192745125238,11.409163692126002,11.566503506647503,11.726013139913103,11.887722515139606,12.051661968204513,12.176947266918031,12.303534992310553
01101,1.168942692054264,3.0,cbsa,123.0,5.430799254700069,1.3670594435900614,127.89495589576427,132.98471336243486,138.27702479918258,143.77995112267448,146.72457223241668,149.72949934040298,152.79596751671158,155.92523712572202,158.07554792418256,160.25551291214575,162.46554104024128,164.70604689879502,166.41827931454642,168.14831156157754
01045,1.1891759274375389,3.0,cbsa,25.0,5.084194256894167,1.4160816788572557,26.1066733926622,27.262335825245454,28.469155892430276,29.72939818593847,30.40876517734471,31.10365685263879,31.814427977084353,32.541441422930866,33.042742939766725,33.55176701589293,34.06863261748052,34.59346054337662,34.99541601543943,35.402041971431395
01105,1.0358321287279235,2.0,county,3.0,3.362097949120251,1.071752227964809,3.0265203548504465,3.053275152774691,3.080266466277236,3.1074963861837706,3.1213223659639695,3.135209860768846,3.149159144293164,3.1631704914494176,3.172573739351641,3.1820049405593682,3.1914641781701967,3.2009515355287457,3.2080961362513642,3.2152566838944274
01111,1.0696918179234658,2.0,county,6.0,2.6406126221283337,1.1425064189846326,6.101911701785063,6.2055544027302485,6.310957504347254,6.418150907540795,6.4733463786632335,6.529016525447918,6.5851654300591935,6.641797209767624,6.680038905443373,6.71850078659633,6.757184120995708,6.796090183710195,6.825500710814124,6.855038513907797
01071,1.2002289000922315,3.0,cbsa,31.0,6.004726300701197,1.4433385819289835,32.44723646492344,33.96203723260186,35.54755654570214,37.20709590285917,38.10528735163174,39.025161435371416,39.96724157996894,40.932063846987006,41.59858804721358,42.27596570723999,42.964373561218714,43.66399122118274,44.20044816839289,44.74349603979849
01047,1.2000574938018245,3.0,cbsa,14.0,3.763845574792988,1.4429132995059906,14.653067458849955,15.336598996686247,16.052015691983865,16.80080491322554,17.206046711189934,17.62106309529264,18.046089832265178,18.481368375622186,18.782061367224465,19.087646652154874,19.398203828324487,19.71381378870727,19.955814626217197,20.200786193083864
01119,1.6172576664906946,4.0,county,4.0,3.2187977790295323,2.741674889437361,4.510812715235781,5.0868578379831995,5.736465754042853,6.469030665962778,6.919000008302413,7.40026807521154,7.9150119264751275,8.465560052627243,8.870952271287395,9.295757600235413,9.740905679542568,10.207370667167755,10.580225299180224,10.966699557749447
01037,1.1948142761706113,3.0,cbsa,5.0,4.6891118822095095,1.4299436337884275,5.227512802592196,5.465378020253063,5.7140667143757735,5.974071380853056,6.114519757218995,6.258270026911326,6.405399816313641,6.555988576779282,6.659924082477557,6.7655073319475365,6.872764447730493,6.981721966501966,7.065220760485941,7.149718168942138
01121,1.1948142761706113,3.0,cbsa,48.0,6.001650453874816,1.4299436337884275,50.18412290488508,52.4676289944294,54.85504045800743,57.35108525618934,58.69938966930235,60.079392258348726,61.491838236610946,62.937490337081115,63.93527119178455,64.94887038669636,65.97853869821273,67.02453087841887,67.82611930066503,68.63729442184452
01109,0.9979020011778843,2.0,cbsa,12.0,3.623844899438304,0,11.993701045665784,11.987405397733712,11.981113054468208,11.974824014134612,11.97168238219103,11.968541574464258,11.965401590738061,11.962262430796264,11.960170481061992,11.958078897166015,11.955987679044355,11.953896826633047,11.95232906439891,11.950761507777925
01065,1.2801043750206116,3.0,cbsa,14.0,9.555661729574773,1.650569087189013,14.891532070968932,15.839837672906873,16.848532193216755,17.921461250288562,18.518448606769542,19.13532239431888,19.772745056012372,20.431401101772654,20.89246830419435,21.363940224534797,21.84605166187406,22.339042713908476,22.720252348369986,23.10796722064618
01107,1.2801043750206116,3.0,cbsa,14.0,7.024586051179127,1.650569087189013,14.891532070968932,15.839837672906873,16.848532193216755,17.921461250288562,18.518448606769542,19.13532239431888,19.772745056012372,20.431401101772654,20.89246830419435,21.363940224534797,21.84605166187406,22.339042713908476,22.720252348369986,23.10796722064618
01125,1.2801043750206116,3.0,cbsa,133.0,6.352845644957131,1.650569087189013,141.46955467420486,150.4784578926153,160.0610558355592,170.25388187774135,175.92526176431065,181.78556274602937,187.84107803211754,194.09831046684022,198.4784488898463,202.95743213308057,207.53749078780356,212.22090578213053,215.84239730951484,219.5256885961387
01017,1.0199203395345076,2.0,cbsa,18.0,5.412882660732544,1.0394975249626097,18.088979570554603,18.178398994663432,18.26826044665873,18.358566111621137,18.40410996246323,18.449766798292114,18.495536899400445,18.541420546776234,18.572123483300064,18.60287726114475,18.633681964498983,18.664537677690856,18.68773215158967,18.71095544932697
01129,1.1586321576235372,3.0,county,6.0,3.6751194413818453,1.342509232111741,6.224975477270419,6.458386615436345,6.700549717303792,6.951792945741223,7.08572005689437,7.222227289642311,7.361364350331925,7.503181902908731,7.600460824222274,7.699000968928022,7.798818688815487,7.8999305476754955,7.977115904872856,8.055055392670445
01131,1.1949800754718674,3.0,county,8.0,7.7123300877277545,1.430352587083009,8.36431062894721,8.74521153718991,9.143458226613667,9.559840603774939,9.784773969150054,10.01499978875699,10.250642588682613,10.491829824986468,10.658300551762755,10.82741261978606,10.999207938428189,11.173729082024417,11.307474448288895,11.442820696664072
01133,0.9036946694897653,2.0,county,4.0,1.6928350755427652,0,3.9000073137801476,3.8025142618846606,3.7074583580258738,3.614778677959061,3.570454774738649,3.5266743649300665,3.4834307842942183,3.4407174503079627,3.41276538548347,3.3850404006035637,3.35754065089214,3.330264306559883,3.3100356041111794,3.2899297749136927
02013,1.0865833968652083,2.0,state,4.0,11.986814504045551,1.1788967346991628,4.083906189956295,4.1695724420908356,4.257035676431487,4.346333587460833,4.3926286912484365,4.43941690873557,4.486703492337733,4.5344937504166865,4.566863151424639,4.599463620811838,4.632296808055697,4.665364374408398,4.690408437299192,4.715586938796651
02016,1.3198741114943298,4.0,county,6.0,10.649627263045794,1.760649242079496,6.4310868999111666,6.893146452368169,7.388403974832343,7.919244668965979,8.218496349947966,8.529056125617505,8.85135130520488,9.18582534506183,9.421461417210114,9.663142058726063,9.911022325745638,10.16526125192641,10.362661680884203,10.563895452476974
02020,1.1523281498520723,3.0,cbsa,58.0,2.013888888888889,1.3276410281363582,60.092744114800766,62.260998193912464,64.50748677239405,66.8350326914202,68.07282708245728,69.33354560314291,70.61761281164598,71.9254611290136,72.82159656023585,73.72889714352645,74.64750198801599,75.57755193602684,76.28703564741382,77.00317963190876
02170,1.1523281498520723,3.0,cbsa,20.0,1.84643223132103,1.3276410281363582,20.72163590165544,21.46930972203878,22.24396095599795,23.04656299704145,23.4733886491232,23.908119173497553,24.350900969533097,24.801883147935722,25.110895365598566,25.423757635698777,25.740517926902065,26.061224805526496,26.305874361177178,26.55282056272716
02050,1.11705909385985,3.0,county,24.0,13.053410203415641,1.246425912802617,24.673472682558142,25.365843925705953,26.077644048789132,26.809418252636398,27.193376548690324,27.582833806777657,27.977868781762524,28.378561356418064,28.65143118203337,28.9269247467733,29.205067278810212,29.485884248894212,29.699280876029416,29.9142219072628
02060,1.0865833968652083,2.0,state,0.0,0.0,1.1788967346991628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02068,1.0865833968652083,2.0,state,0.0,0.0,1.1788967346991628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02070,0.9943830235949677,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02090,0.9870960645755709,2.0,cbsa,13.0,1.3422957387272971,0,12.957857732676647,12.915852078483692,12.873982594560587,12.832248839482421,12.811500257044903,12.790785223183207,12.77010368365233,12.749455584294978,12.73572356881058,12.722006343624328,12.70830389280608,12.694616200442853,12.684365634804966,12.674123346226756
02100,1.0865833968652083,2.0,state,0.0,0.0,1.1788967346991628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02105,1.0865833968652083,2.0,state,0.0,0.0,1.1788967346991628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02110,1.3407207522583038,4.0,cbsa,5.0,1.563770563582911,1.8202363786866131,5.3802764008624955,5.789474829935578,6.229794960177961,6.703603761291519,6.972495432222069,7.252172754165187,7.54306835587193,7.84563221948594,8.059492135624748,8.279181545480746,8.504859352122883,8.73668879007435,8.917073164709613,9.101181893433065
02122,1.1123028523006924,3.0,county,4.0,0.6813381481229134,1.2357265750860313,4.107861135672912,4.2186307774929865,4.3323873541542595,4.4492114092027695,4.510395130693957,4.572420225505316,4.6352982638559626,4.699040975073896,4.7424130936981905,4.786185536704403,4.830361999084061,4.874946209933437,4.908808647209494,4.9429063003441245
02130,1.0861689115581665,2.0,cbsa,1.0,0.7193727069994964,1.1779949836840604,1.020879168786513,1.042194277262242,1.0639544274855381,1.0861689115581665,1.0976837540190714,1.1093206692031858,1.1210809512445639,1.1329659079968093,1.141015255642649,1.1491217912383345,1.1572859210853141,1.1655080543716743,1.1717348853273943,1.1779949836840604
02150,1.072249055767743,2.0,county,2.0,1.5386982612709648,1.1479684751907195,2.035185096992846,2.07098918951089,2.1074231672629278,2.144498111535486,2.163608389741863,2.1828889654790053,2.2023413563202663,2.2219670933625597,2.235225864011969,2.248563751494232,2.2619812279099247,2.275478768176707,2.2856849703459448,2.295936950381439
02158,0.8812199943316176,1.0,county,6.0,7.2167428433966805,0,5.813294650438356,5.632399115469201,5.457132607848472,5.287319965989705,5.20700494857527,5.127909925801555,5.050016365805265,4.973306018224301,4.923330315993144,4.873856809043021,4.824880450919577,4.776396245879207,4.740535634393019,4.704944260086907
02164,1.0865833968652083,2.0,state,0.0,,1.1788967346991628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02180,1.0288442049492124,2.0,county,0.0,0.0,1.0575094095067223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02185,0.8050721979567963,1.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02188,0.6857890182673195,1.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02195,1.0865833968652083,2.0,state,0.0,0.0,1.1788967346991628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02198,1.0865833968652083,2.0,state,0.0,0.0,1.1788967346991628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02220,1.0200887386362663,2.0,county,0.0,0.0,1.0398355917493256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02230,1.0865833968652083,2.0,state,0.0,0.0,1.1788967346991628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02240,1.1970395028332623,3.0,county,2.0,2.901494269548818,1.4354386412122633,2.091978015806288,2.1881860093084065,2.2888185129840397,2.3940790056665247,2.4509838279510023,2.509241219967542,2.5688833309226,2.629943074176566,2.672102018558522,2.7149367861584235,2.7584582106683495,2.80267729944841,2.8365723309927007,2.8708772824245266
02261,1.70175275980773,4.0,county,5.0,5.433601391001956,3.0753753158578836,5.710762778691894,6.522562302898551,7.449761204218385,8.50876379903865,9.173189598975803,9.889498569494329,10.661742123693823,11.49428803830239,12.114447566252696,12.768067003927381,13.456951637721804,14.183004155936949,14.767880837459089,15.376876579289418
02275,1.0865833968652083,2.0,state,0.0,0.0,1.1788967346991628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02282,1.0865833968652083,2.0,state,0.0,0.0,1.1788967346991628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
